"EntrezID","PearsonR"
"57230",0.435393866496378
"74342",0.434945710664162
"14827",0.434873196269749
"52822",0.434458082607057
"68523",0.434177434831977
"53320",0.434074456620677
"102339",0.43402259662635
"233802",0.433800705282531
"11973",0.43361058476763
"77582",0.433527985351875
"14766",0.432130341330572
"76522",0.431530241986184
"70314",0.43102067714706
"12295",0.430966234670235
"69981",0.430908363436698
"71853",0.43082507599921
"22158",0.430621726209713
"100087",0.4305246652053
"170930",0.430255077369217
"110173",0.430182225345856
"57357",0.430159685492297
"213491",0.429934027503844
"27979",0.429817054571004
"16592",0.429693643183835
"54638",0.429335822765902
"330369",0.428963091605688
"110911",0.428855085565083
"76497",0.428528959910407
"56449",0.427971203226783
"71207",0.427756108026052
"30050",0.427369858277386
"20408",0.426926508702939
"117146",0.426797136358637
"53612",0.426596223352752
"378937",0.426458785883633
"20280",0.426225253600636
"13367",0.426163310629318
"98053",0.425972055151537
"114886",0.425718982699995
"232146",0.425156929835597
"18148",0.425027357951244
"75415",0.425007968347008
"69641",0.424937105597803
"216613",0.424859850530922
"52028",0.424688145492984
"68603",0.424668482754392
"72898",0.424192013448943
"230904",0.423876580003861
"19988",0.423765597677007
"66407",0.423273511161696
"26408",0.423125505308728
"56496",0.423084065823525
"223433",0.422905436144792
"227298",0.422854542402699
"23859",0.42266904006431
"243300",0.422197417867747
"67111",0.422143676703349
"22627",0.421769767783642
"279561",0.421591567498154
"76594",0.421510477237914
"277463",0.421487688242593
"107271",0.421450919738309
"208092",0.421362955981987
"54188",0.421285981308479
"94062",0.420098217285507
"15547",0.419432920743267
"54131",0.419384601908157
"20541",0.419063484465709
"102141",0.418458837525525
"83962",0.418444917944306
"20383",0.418274973110432
"12919",0.418176481935953
"11767",0.417982212683857
"383295",0.417570564672955
"74189",0.417532960726552
"223921",0.417278929647929
"17883",0.417274513408786
"71330",0.417257146427149
"233189",0.416819602363356
"53860",0.416737344349883
"71228",0.416622510965445
"67125",0.416597479179623
"21923",0.416566474691935
"66713",0.416503019912267
"74007",0.416492520638981
"101437",0.416191833080507
"67979",0.415782779277366
"56334",0.415765559948628
"98956",0.415263394925053
"403187",0.415256207224253
"20222",0.414543784379666
"109900",0.414242962927468
"70186",0.414213616703087
"72562",0.414158831379797
"106039",0.41402839164428
"217944",0.413925043658298
"19262",0.413598228569837
"66119",0.41351229782976
"432508",0.413445811093837
"19157",0.413326637668672
"18983",0.4132702194585
"67014",0.413014791515944
"70387",0.412472705320231
"69499",0.412313712966253
"76789",0.412045188384478
"110147",0.411621415056926
"230126",0.411487002803225
"11842",0.411343851002248
"228071",0.411070115338393
"22070",0.410976681472615
"63985",0.410921042097465
"20905",0.410912663237372
"107035",0.4108451181257
"14810",0.410409171415978
"26458",0.410306848422872
"228026",0.410251508646643
"27784",0.410250281405998
"18709",0.410153679929387
"242384",0.41008236091215
"56077",0.409799711179252
"14396",0.409693776054135
"66231",0.409479947041501
"17126",0.409219784919688
"16517",0.40864027915225
"27681",0.408538638185172
"20692",0.408473960527114
"57751",0.40837760119171
"20014",0.408252247559674
"67391",0.40819436837108
"12380",0.408155212809588
"66082",0.407425685645596
"69597",0.407143858599176
"70397",0.407060162364367
"231801",0.407032513638578
"102115",0.406751320740677
"74117",0.406406893075793
"69077",0.405342628219171
"12064",0.405053432250731
"211499",0.404531558419429
"27103",0.404361303750032
"14712",0.404301988302026
"80708",0.403959746760108
"68147",0.403836089349375
"192970",0.403750718294963
"26568",0.403730935441361
"19182",0.403701616509536
"102580",0.403650523885545
"16898",0.403401475532566
"50850",0.403343823342094
"68436",0.403343196821737
"223649",0.403279271756863
"16341",0.402998925831023
